ID,Item_ID,Datetime,Category_3,Category_2,Category_1,Price,Number_Of_Sales
30682_20140118,30682,18-01-2014,0,5,194,0.039,129
30938_20140118,30938,18-01-2014,0,1,194,0.175,11
30174_20140118,30174,18-01-2014,0,2,194,0.03,1060
31061_20140118,31061,18-01-2014,0,3,194,0.04,159
30361_20140118,30361,18-01-2014,0,4,194,0.03,232
29771_20140118,29771,18-01-2014,0,5,269,0.032,300
30837_20140118,30837,18-01-2014,0,3,269,0.039,660
30248_20140118,30248,18-01-2014,0,4,269,0.03,192
31054_20140118,31054,18-01-2014,0,2,307,0.03,599
29768_20140118,29768,18-01-2014,0,1,388,0.098,46
29926_20140118,29926,18-01-2014,0,2,388,0.071,216
29927_20140118,29927,18-01-2014,0,3,388,0.081,57
30194_20140118,30194,18-01-2014,0,4,388,0.102,10
30138_20140118,30138,18-01-2014,0,2,248,0.518,425
31153_20140118,31153,18-01-2014,0,1,308,0.326,16
30867_20140118,30867,18-01-2014,0,2,308,0.035,2452
30930_20140118,30930,18-01-2014,0,3,308,0.043,326
30309_20140118,30309,18-01-2014,0,3,314,0.14,270
30299_20140118,30299,18-01-2014,0,2,324,0.059,1191
30493_20140118,30493,18-01-2014,0,5,388,0.093,18
30181_20140118,30181,18-01-2014,0,1,388,0.143,106
30762_20140118,30762,18-01-2014,0,2,388,0.071,276
30747_20140118,30747,18-01-2014,0,3,388,0.089,110
30364_20140118,30364,18-01-2014,0,4,388,0.072,14
29948_20140118,29948,18-01-2014,0,3,48,7.473,8
30219_20140118,30219,18-01-2014,0,1,61,5.388,99
31100_20140118,31100,18-01-2014,0,3,61,4.228,149
31303_20140118,31303,18-01-2014,0,1,113,1.493,845
30401_20140118,30401,18-01-2014,0,5,144,0.087,18
31171_20140118,31171,18-01-2014,0,1,144,0.106,168
29972_20140118,29972,18-01-2014,0,4,144,0.089,18
31356_20140118,31356,18-01-2014,0,2,193,0.03,951
30455_20140118,30455,18-01-2014,0,1,35,0.499,912
31347_20140118,31347,18-01-2014,0,2,35,0.354,360
29920_20140118,29920,18-01-2014,0,3,35,0.376,1032
30657_20140118,30657,18-01-2014,0,2,46,0.364,293
31011_20140118,31011,18-01-2014,0,3,46,0.765,104
29810_20140118,29810,18-01-2014,0,4,46,0.436,204
30691_20140118,30691,18-01-2014,0,3,52,0.654,3186
30230_20140118,30230,18-01-2014,0,2,160,3.966,129
30537_20140118,30537,18-01-2014,0,3,160,5.129,119
30502_20140118,30502,18-01-2014,0,5,239,3.951,68
30877_20140118,30877,18-01-2014,0,1,239,21.908,10
30530_20140118,30530,18-01-2014,0,2,239,4.267,268
30324_20140118,30324,18-01-2014,0,3,239,9.865,46
30433_20140118,30433,18-01-2014,0,4,239,5.779,17
30712_20140118,30712,18-01-2014,0,5,388,0.855,24
30577_20140118,30577,18-01-2014,0,1,388,2.013,53
30292_20140118,30292,18-01-2014,0,2,388,0.756,90
31282_20140118,31282,18-01-2014,0,3,388,1.145,75
31008_20140118,31008,18-01-2014,0,5,17,31.144,54
31114_20140118,31114,18-01-2014,0,5,105,0.266,42
30434_20140118,30434,18-01-2014,0,1,105,9.443,2
30252_20140118,30252,18-01-2014,0,2,105,0.308,205
30697_20140118,30697,18-01-2014,0,4,105,0.331,46
30240_20140118,30240,18-01-2014,0,2,124,0.105,1253
30247_20140118,30247,18-01-2014,0,3,124,0.125,374
30293_20140118,30293,18-01-2014,0,3,196,0.478,342
29667_20140118,29667,18-01-2014,0,2,221,1.706,43
31093_20140118,31093,18-01-2014,0,2,367,0.215,257
30290_20140118,30290,18-01-2014,0,3,367,0.715,94
31149_20140118,31149,18-01-2014,0,2,381,0.299,251
30664_20140118,30664,18-01-2014,0,3,381,2.343,127
30246_20140118,30246,18-01-2014,0,4,381,0.556,177
30298_20140118,30298,18-01-2014,0,1,410,12.157,78
30088_20140118,30088,18-01-2014,0,3,6,0.206,46
30776_20140118,30776,18-01-2014,0,3,61,0.157,120
31352_20140118,31352,18-01-2014,0,5,257,0.056,22
31073_20140118,31073,18-01-2014,0,1,257,0.759,2
30156_20140118,30156,18-01-2014,0,3,257,0.096,44
30545_20140118,30545,18-01-2014,0,4,257,0.06,28
29806_20140118,29806,18-01-2014,0,2,367,0.039,447
31254_20140118,31254,18-01-2014,0,2,54,0.345,52
30841_20140118,30841,18-01-2014,0,1,217,0.127,256
30840_20140118,30840,18-01-2014,0,3,217,0.168,22
30022_20140118,30022,18-01-2014,0,1,310,0.178,8
31080_20140118,31080,18-01-2014,0,2,310,0.054,506
30301_20140118,30301,18-01-2014,0,1,7,0.641,704
31229_20140118,31229,18-01-2014,0,5,14,0.03,178
30667_20140118,30667,18-01-2014,0,1,14,0.242,54
30341_20140118,30341,18-01-2014,0,3,159,0.033,199
30423_20140118,30423,18-01-2014,0,3,250,0.195,66
30312_20140118,30312,18-01-2014,0,2,328,0.118,674
29843_20140118,29843,18-01-2014,0,3,328,0.129,649
30916_20140118,30916,18-01-2014,0,5,250,0.067,26
30928_20140118,30928,18-01-2014,0,3,250,0.11,240
30474_20140118,30474,18-01-2014,0,3,300,0.764,336
30900_20140118,30900,18-01-2014,0,5,309,0.03,232
30483_20140118,30483,18-01-2014,0,3,309,0.03,128
30404_20140118,30404,18-01-2014,0,4,309,0.03,120
29748_20140118,29748,18-01-2014,0,1,61,0.367,124
30084_20140118,30084,18-01-2014,0,3,61,0.234,507
30357_20140118,30357,18-01-2014,0,2,133,0.044,503
29751_20140118,29751,18-01-2014,0,3,133,0.04,129
31310_20140118,31310,18-01-2014,0,1,270,0.166,48
31043_20140118,31043,18-01-2014,0,5,277,0.03,210
30742_20140118,30742,18-01-2014,0,1,277,0.195,9
30061_20140118,30061,18-01-2014,0,2,277,0.03,2575
31091_20140118,31091,18-01-2014,0,4,277,0.03,75
29762_20140118,29762,18-01-2014,0,1,310,0.156,11
29683_20140118,29683,18-01-2014,0,2,310,0.03,1140
30970_20140118,30970,18-01-2014,0,3,310,0.03,250
31183_20140118,31183,18-01-2014,0,4,310,0.03,64
30237_20140118,30237,18-01-2014,0,3,357,0.083,1430
30627_20140118,30627,18-01-2014,0,5,395,0.036,108
30136_20140118,30136,18-01-2014,0,3,395,0.053,182
30147_20140118,30147,18-01-2014,0,,0,0.134,21929
29738_20140118,29738,18-01-2014,0,2,6,2.422,79
30002_20140118,30002,18-01-2014,0,5,150,0.183,29
31048_20140118,31048,18-01-2014,0,2,150,0.177,472
30351_20140118,30351,18-01-2014,0,4,150,0.227,38
30445_20140118,30445,18-01-2014,0,1,46,0.82,13
30390_20140118,30390,18-01-2014,0,3,46,0.056,320
30673_20140118,30673,18-01-2014,0,4,46,0.065,486
31032_20140118,31032,18-01-2014,0,2,161,0.129,468
31113_20140118,31113,18-01-2014,0,3,172,0.12,740
30899_20140118,30899,18-01-2014,0,2,242,5.501,27
30185_20140118,30185,18-01-2014,0,5,310,0.03,274
30243_20140118,30243,18-01-2014,0,1,310,0.385,16
31230_20140118,31230,18-01-2014,0,2,16,0.14,224
30023_20140118,30023,18-01-2014,0,3,16,0.185,87
30642_20140118,30642,18-01-2014,0,4,16,0.175,11
29857_20140118,29857,18-01-2014,0,3,34,0.602,389
30159_20140118,30159,18-01-2014,0,5,313,0.036,106
29984_20140118,29984,18-01-2014,0,2,313,0.03,465
30160_20140118,30160,18-01-2014,0,3,313,0.04,620
30734_20140118,30734,18-01-2014,0,4,313,0.032,184
31072_20140118,31072,18-01-2014,0,1,355,1.35,33
29912_20140118,29912,18-01-2014,0,5,48,0.263,25
30295_20140118,30295,18-01-2014,0,3,48,0.447,114
31321_20140118,31321,18-01-2014,0,5,236,0.072,26
31333_20140118,31333,18-01-2014,0,1,236,0.106,200
30774_20140118,30774,18-01-2014,0,4,236,0.057,6
29797_20140118,29797,18-01-2014,0,4,306,0.196,38
31124_20140118,31124,18-01-2014,0,5,309,0.03,108
30672_20140118,30672,18-01-2014,0,1,382,0.176,13
31168_20140118,31168,18-01-2014,0,2,382,0.03,2044
30909_20140118,30909,18-01-2014,0,3,382,0.03,456
29686_20140118,29686,18-01-2014,0,4,382,0.035,72
30363_20140118,30363,18-01-2014,0,1,398,0.157,288
30768_20140118,30768,18-01-2014,0,3,63,0.181,86
29696_20140118,29696,18-01-2014,0,5,83,0.103,194
30032_20140118,30032,18-01-2014,0,1,83,0.381,13
31340_20140118,31340,18-01-2014,0,3,83,0.034,111
29956_20140118,29956,18-01-2014,0,4,83,0.946,104
30775_20140118,30775,18-01-2014,0,1,118,1.61,115
30708_20140118,30708,18-01-2014,0,5,311,0.03,264
30884_20140118,30884,18-01-2014,0,1,7,0.256,144
30752_20140118,30752,18-01-2014,0,1,95,2.268,10
30574_20140118,30574,18-01-2014,0,2,95,0.249,98
29661_20140118,29661,18-01-2014,0,2,379,0.127,911
31104_20140118,31104,18-01-2014,0,3,379,0.143,294
29971_20140118,29971,18-01-2014,0,4,399,0.067,101
30098_20140118,30098,18-01-2014,0,5,400,0.041,206
30270_20140118,30270,18-01-2014,0,2,400,0.032,1632
30128_20140118,30128,18-01-2014,0,1,4,1.516,203
30055_20140118,30055,18-01-2014,0,5,39,0.033,400
30792_20140118,30792,18-01-2014,0,4,39,0.046,136
29744_20140118,29744,18-01-2014,0,1,215,2.272,3
30463_20140118,30463,18-01-2014,0,2,215,0.066,266
30462_20140118,30462,18-01-2014,0,2,375,0.14,332
31224_20140118,31224,18-01-2014,0,1,6,0.229,114
31135_20140118,31135,18-01-2014,0,1,141,0.885,58
29998_20140118,29998,18-01-2014,0,3,248,0.535,132
30647_20140118,30647,18-01-2014,0,5,332,0.364,20
29833_20140118,29833,18-01-2014,0,4,332,0.084,25
30977_20140118,30977,18-01-2014,0,2,362,3.525,110
30436_20140118,30436,18-01-2014,0,2,307,12.153,4
31082_20140118,31082,18-01-2014,0,3,79,1.15,1
31096_20140118,31096,18-01-2014,0,2,79,0.422,28
30153_20140118,30153,18-01-2014,0,3,83,1.339,2
30102_20140118,30102,18-01-2014,0,4,83,0.525,2
29913_20140118,29913,18-01-2014,0,2,134,0.548,5
29706_20140118,29706,18-01-2014,0,2,250,2.41,1
30073_20140118,30073,18-01-2014,0,4,269,0.678,1
30636_20140118,30636,18-01-2014,0,2,307,0.331,9
30018_20140118,30018,18-01-2014,0,4,307,0.203,4
30001_20140118,30001,18-01-2014,0,3,174,0.799,9
30283_20140118,30283,18-01-2014,0,3,381,20.01,4
30184_20140118,30184,18-01-2014,0,3,250,5.045,2
29765_20140118,29765,18-01-2014,0,2,309,0.296,20
30946_20140118,30946,18-01-2014,0,2,277,0.241,10
31245_20140118,31245,18-01-2014,0,5,310,1.207,1
31014_20140118,31014,18-01-2014,0,2,310,0.503,9
30382_20140118,30382,18-01-2014,0,2,313,0.863,11
30824_20140118,30824,18-01-2014,0,5,382,0.567,3
29786_20140118,29786,18-01-2014,0,2,382,0.337,6
30677_20140118,30677,18-01-2014,0,2,388,0.85,1
30196_20140118,30196,18-01-2014,0,2,381,0.514,6
31161_20140118,31161,18-01-2014,1,4,67,51.711,6
31140_20140118,31140,18-01-2014,1,2,291,35.441,21
29743_20140118,29743,18-01-2014,1,1,403,2.02,269
30872_20140118,30872,18-01-2014,1,1,207,56.016,9
30350_20140118,30350,18-01-2014,1,2,294,64.298,12
31328_20140118,31328,18-01-2014,1,3,294,102.189,10
31112_20140118,31112,18-01-2014,1,1,197,2.214,136
30130_20140118,30130,18-01-2014,1,2,197,1.57,50
29882_20140118,29882,18-01-2014,1,3,197,1.628,187
29815_20140118,29815,18-01-2014,1,2,314,0.724,299
30446_20140118,30446,18-01-2014,1,3,324,1.338,59
29714_20140118,29714,18-01-2014,1,2,211,0.401,164
30621_20140118,30621,18-01-2014,1,3,35,5.746,168
30761_20140118,30761,18-01-2014,1,5,124,2.26,86
30188_20140118,30188,18-01-2014,1,2,124,2.26,331
30362_20140118,30362,18-01-2014,1,3,124,3.624,114
29761_20140118,29761,18-01-2014,1,3,410,51.12,11
30512_20140118,30512,18-01-2014,1,1,216,0.636,189
31070_20140118,31070,18-01-2014,1,3,328,0.821,152
30640_20140118,30640,18-01-2014,1,1,300,3.033,74
31181_20140118,31181,18-01-2014,1,1,34,8.76,45
30265_20140118,30265,18-01-2014,1,3,76,0.969,115
31088_20140118,31088,18-01-2014,1,2,398,0.774,108
29727_20140118,29727,18-01-2014,1,2,90,1.145,125
30258_20140118,30258,18-01-2014,1,5,379,0.537,47
31225_20140118,31225,18-01-2014,1,2,379,0.683,454
30201_20140118,30201,18-01-2014,1,2,399,0.428,166
30221_20140118,30221,18-01-2014,1,3,399,0.777,74
29721_20140118,29721,18-01-2014,1,3,248,2.637,17
31373_20140118,31373,18-01-2014,1,3,45,0.734,153
30202_20140118,30202,18-01-2014,0,5,13,0.031,56
30432_20140118,30432,18-01-2014,0,3,13,0.032,875
29747_20140118,29747,18-01-2014,0,4,13,0.048,72
29997_20140118,29997,18-01-2014,0,3,48,0.284,23
29910_20140118,29910,18-01-2014,0,5,159,0.03,114
31064_20140118,31064,18-01-2014,0,1,159,0.158,7
31039_20140118,31039,18-01-2014,0,2,159,0.03,1008
30905_20140118,30905,18-01-2014,0,3,159,0.031,117
30855_20140118,30855,18-01-2014,0,4,159,0.344,134
30917_20140118,30917,18-01-2014,0,1,254,0.59,85
30288_20140118,30288,18-01-2014,0,1,293,0.772,39
29789_20140118,29789,18-01-2014,0,2,293,0.42,40
29788_20140118,29788,18-01-2014,0,3,293,0.54,64
30048_20140118,30048,18-01-2014,0,4,293,0.624,2
31363_20140118,31363,18-01-2014,0,5,388,0.054,9
30027_20140118,30027,18-01-2014,0,2,388,0.055,114
31334_20140118,31334,18-01-2014,0,4,388,0.083,8
30137_20140118,30137,18-01-2014,0,3,45,0.072,765
30494_20140118,30494,18-01-2014,0,1,62,0.979,11
31025_20140118,31025,18-01-2014,0,2,62,0.064,558
30929_20140118,30929,18-01-2014,0,3,62,0.097,176
30004_20140118,30004,18-01-2014,0,2,125,0.379,179
30306_20140118,30306,18-01-2014,0,2,161,0.16,134
30563_20140118,30563,18-01-2014,0,4,161,0.163,44
30402_20140118,30402,18-01-2014,0,1,381,0.619,39
30303_20140118,30303,18-01-2014,0,2,381,0.034,1074
29821_20140118,29821,18-01-2014,0,3,381,0.056,266
30874_20140118,30874,18-01-2014,0,5,133,0.311,59
29897_20140118,29897,18-01-2014,0,2,133,0.295,219
30886_20140118,30886,18-01-2014,0,3,133,0.498,520
30162_20140118,30162,18-01-2014,0,4,133,0.393,114
29671_20140118,29671,18-01-2014,0,1,236,2.048,62
30407_20140118,30407,18-01-2014,0,2,236,0.727,93
30889_20140118,30889,18-01-2014,0,3,236,1.18,81
31374_20140118,31374,18-01-2014,0,4,236,1.348,6
31211_20140118,31211,18-01-2014,0,3,256,1.339,432
30347_20140118,30347,18-01-2014,0,,0,2.637,616
29662_20140118,29662,18-01-2014,0,,0,1.076,45282
31051_20140118,31051,18-01-2014,0,1,39,0.515,12
29952_20140118,29952,18-01-2014,0,3,39,0.057,356
30720_20140118,30720,18-01-2014,0,4,39,0.03,70
30168_20140118,30168,18-01-2014,0,5,40,0.084,62
30232_20140118,30232,18-01-2014,0,2,40,0.083,256
30078_20140118,30078,18-01-2014,0,3,40,0.191,320
30570_20140118,30570,18-01-2014,0,4,40,0.088,132
30300_20140118,30300,18-01-2014,0,5,60,0.16,38
31216_20140118,31216,18-01-2014,0,2,60,0.146,100
30143_20140118,30143,18-01-2014,0,4,60,0.172,2
30936_20140118,30936,18-01-2014,0,2,152,0.043,435
30495_20140119,30495,19-01-2014,0,2,90,151.099,7
30413_20140119,30413,19-01-2014,0,3,235,155.9,1
30375_20140119,30375,19-01-2014,0,2,307,57.978,7
30175_20140119,30175,19-01-2014,0,4,315,59.253,2
30011_20140119,30011,19-01-2014,0,3,67,311.821,1
30864_20140119,30864,19-01-2014,0,2,315,179.321,4
30927_20140119,30927,19-01-2014,0,1,38,2.8,568
31342_20140119,31342,19-01-2014,0,2,38,1.988,1386
30540_20140119,30540,19-01-2014,0,3,38,2.093,644
29999_20140119,29999,19-01-2014,0,3,67,9.195,118
30068_20140119,30068,19-01-2014,0,2,195,0.762,353
30541_20140119,30541,19-01-2014,0,4,195,0.873,48
30602_20140119,30602,19-01-2014,0,2,277,0.944,258
30622_20140119,30622,19-01-2014,0,3,277,1.434,90
30825_20140119,30825,19-01-2014,0,3,291,4.293,108
31012_20140119,31012,19-01-2014,0,5,307,0.67,128
31062_20140119,31062,19-01-2014,0,1,307,6.628,3
29841_20140119,29841,19-01-2014,0,2,307,0.589,313
30903_20140119,30903,19-01-2014,0,3,307,0.924,95
31308_20140119,31308,19-01-2014,0,4,307,0.74,43
31288_20140119,31288,19-01-2014,0,5,80,0.132,30
30317_20140119,30317,19-01-2014,0,2,80,0.175,426
31193_20140119,31193,19-01-2014,0,4,80,0.244,81
30531_20140119,30531,19-01-2014,0,2,83,0.031,606
30933_20140119,30933,19-01-2014,0,3,83,0.042,675
30111_20140119,30111,19-01-2014,0,5,345,0.033,300
30835_20140119,30835,19-01-2014,0,1,345,0.563,24
30108_20140119,30108,19-01-2014,0,2,345,0.031,552
30995_20140119,30995,19-01-2014,0,3,345,0.052,708
31285_20140119,31285,19-01-2014,0,4,345,0.033,73
30093_20140119,30093,19-01-2014,0,3,23,6.029,353
29967_20140119,29967,19-01-2014,0,3,116,8.298,101
31047_20140119,31047,19-01-2014,0,3,151,5.596,42
30345_20140119,30345,19-01-2014,0,1,207,9.973,292
30190_20140119,30190,19-01-2014,0,2,267,4.504,106
29732_20140119,29732,19-01-2014,0,3,267,6.24,46
30429_20140119,30429,19-01-2014,0,4,267,4.584,22
30148_20140119,30148,19-01-2014,0,2,294,11.42,212
31367_20140119,31367,19-01-2014,0,5,307,1.098,86
30280_20140119,30280,19-01-2014,0,1,307,4.055,8
30679_20140119,30679,19-01-2014,0,2,307,0.997,414
29991_20140119,29991,19-01-2014,0,3,307,1.517,114
29988_20140119,29988,19-01-2014,0,4,307,1.15,60
29917_20140119,29917,19-01-2014,0,3,332,3.961,17
30653_20140119,30653,19-01-2014,0,,0,2.686,1746
29955_20140119,29955,19-01-2014,0,,0,0.033,9511
30485_20140119,30485,19-01-2014,0,1,148,5.252,110
29826_20140119,29826,19-01-2014,0,5,226,0.578,260
30223_20140119,30223,19-01-2014,0,2,226,0.54,682
30890_20140119,30890,19-01-2014,0,5,385,1.875,6
30035_20140119,30035,19-01-2014,0,1,385,2.455,69
30386_20140119,30386,19-01-2014,0,3,385,1.952,110
30783_20140119,30783,19-01-2014,0,4,385,2.039,12
30491_20140119,30491,19-01-2014,0,2,31,0.064,1012
29863_20140119,29863,19-01-2014,0,1,77,1.277,33
30481_20140119,30481,19-01-2014,0,2,77,0.71,32
30499_20140119,30499,19-01-2014,0,3,77,0.769,68
30572_20140119,30572,19-01-2014,0,1,79,0.707,9
30815_20140119,30815,19-01-2014,0,2,79,0.03,2735
30628_20140119,30628,19-01-2014,0,3,79,0.046,352
29819_20140119,29819,19-01-2014,0,4,79,0.03,68
30233_20140119,30233,19-01-2014,0,5,83,0.03,248
31302_20140119,31302,19-01-2014,0,1,83,0.708,9
31272_20140119,31272,19-01-2014,0,2,83,0.034,908
30216_20140119,30216,19-01-2014,0,3,83,0.048,296
30692_20140119,30692,19-01-2014,0,4,83,0.031,498
31004_20140119,31004,19-01-2014,0,2,104,1.836,10
31339_20140119,31339,19-01-2014,0,1,169,0.469,343
30053_20140119,30053,19-01-2014,0,5,339,0.177,46
30924_20140119,30924,19-01-2014,0,5,79,0.031,480
29896_20140119,29896,19-01-2014,0,2,84,0.056,573
30119_20140119,30119,19-01-2014,0,5,92,0.077,30
30719_20140119,30719,19-01-2014,0,2,92,0.082,507
29849_20140119,29849,19-01-2014,0,4,92,0.169,34
30887_20140119,30887,19-01-2014,0,1,278,1.453,281
30606_20140119,30606,19-01-2014,0,2,278,0.845,310
30241_20140119,30241,19-01-2014,0,3,278,0.974,371
31358_20140119,31358,19-01-2014,0,5,338,0.561,9
31001_20140119,31001,19-01-2014,0,1,338,29.881,1
30335_20140119,30335,19-01-2014,0,2,355,0.638,144
30504_20140119,30504,19-01-2014,0,3,355,0.801,40
30689_20140119,30689,19-01-2014,0,2,83,0.031,544
30613_20140119,30613,19-01-2014,0,3,83,0.031,179
31266_20140119,31266,19-01-2014,0,5,134,0.033,185
31170_20140119,31170,19-01-2014,0,1,134,0.342,15
30520_20140119,30520,19-01-2014,0,2,134,0.03,1192
31115_20140119,31115,19-01-2014,0,3,134,0.044,316
30253_20140119,30253,19-01-2014,0,4,134,0.031,198
30997_20140119,30997,19-01-2014,0,2,192,0.059,607
31139_20140119,31139,19-01-2014,0,3,192,0.061,394
30748_20140119,30748,19-01-2014,0,1,237,0.149,355
30150_20140119,30150,19-01-2014,0,2,237,0.134,649
29855_20140119,29855,19-01-2014,0,2,250,0.076,580
30517_20140119,30517,19-01-2014,0,3,250,0.209,53
30735_20140119,30735,19-01-2014,0,4,250,0.091,40
31212_20140119,31212,19-01-2014,0,1,327,1.201,51
30660_20140119,30660,19-01-2014,0,3,327,0.819,114
29820_20140119,29820,19-01-2014,0,2,10,0.08,137
31307_20140119,31307,19-01-2014,0,1,22,0.148,537
30669_20140119,30669,19-01-2014,0,3,22,0.14,619
30095_20140119,30095,19-01-2014,0,2,103,0.057,2162
31210_20140119,31210,19-01-2014,0,5,105,0.03,90
30438_20140119,30438,19-01-2014,0,4,105,0.03,72
30682_20140119,30682,19-01-2014,0,5,194,0.032,112
30938_20140119,30938,19-01-2014,0,1,194,0.118,8
30174_20140119,30174,19-01-2014,0,2,194,0.03,1060
31061_20140119,31061,19-01-2014,0,3,194,0.035,105
30361_20140119,30361,19-01-2014,0,4,194,0.03,148
29771_20140119,29771,19-01-2014,0,5,269,0.033,330
30837_20140119,30837,19-01-2014,0,3,269,0.035,504
30248_20140119,30248,19-01-2014,0,4,269,0.03,174
31054_20140119,31054,19-01-2014,0,2,307,0.03,508
29768_20140119,29768,19-01-2014,0,1,388,0.084,90
29926_20140119,29926,19-01-2014,0,2,388,0.077,246
29927_20140119,29927,19-01-2014,0,3,388,0.073,62
30194_20140119,30194,19-01-2014,0,4,388,0.095,6
30138_20140119,30138,19-01-2014,0,2,248,0.508,409
31153_20140119,31153,19-01-2014,0,1,308,0.383,10
30867_20140119,30867,19-01-2014,0,2,308,0.037,2088
30930_20140119,30930,19-01-2014,0,3,308,0.035,300
30309_20140119,30309,19-01-2014,0,3,314,0.126,273
30299_20140119,30299,19-01-2014,0,2,324,0.061,1068
30493_20140119,30493,19-01-2014,0,5,388,0.08,50
30181_20140119,30181,19-01-2014,0,1,388,0.142,118
30762_20140119,30762,19-01-2014,0,2,388,0.067,423
30747_20140119,30747,19-01-2014,0,3,388,0.074,112
30364_20140119,30364,19-01-2014,0,4,388,0.086,20
29948_20140119,29948,19-01-2014,0,3,48,7.269,14
30219_20140119,30219,19-01-2014,0,1,61,5.351,109
31100_20140119,31100,19-01-2014,0,3,61,4.335,129
31303_20140119,31303,19-01-2014,0,1,113,1.485,827
30401_20140119,30401,19-01-2014,0,5,144,0.085,16
31171_20140119,31171,19-01-2014,0,1,144,0.162,126
29972_20140119,29972,19-01-2014,0,4,144,0.117,15
31356_20140119,31356,19-01-2014,0,2,193,0.03,922
30455_20140119,30455,19-01-2014,0,1,35,0.498,852
31347_20140119,31347,19-01-2014,0,2,35,0.364,356
29920_20140119,29920,19-01-2014,0,3,35,0.385,1059
30657_20140119,30657,19-01-2014,0,2,46,0.347,285
31011_20140119,31011,19-01-2014,0,3,46,0.772,98
29810_20140119,29810,19-01-2014,0,4,46,0.428,232
30691_20140119,30691,19-01-2014,0,3,52,0.645,3075
30230_20140119,30230,19-01-2014,0,2,160,3.872,167
30537_20140119,30537,19-01-2014,0,3,160,4.997,118
30502_20140119,30502,19-01-2014,0,5,239,4.056,50
30877_20140119,30877,19-01-2014,0,1,239,22.508,11
30530_20140119,30530,19-01-2014,0,2,239,4.198,260
30324_20140119,30324,19-01-2014,0,3,239,9.349,50
30433_20140119,30433,19-01-2014,0,4,239,5.394,12
30712_20140119,30712,19-01-2014,0,5,388,0.815,28
30577_20140119,30577,19-01-2014,0,1,388,1.87,48
30292_20140119,30292,19-01-2014,0,2,388,0.699,110
31282_20140119,31282,19-01-2014,0,3,388,1.138,60
31008_20140119,31008,19-01-2014,0,5,17,30.139,62
31114_20140119,31114,19-01-2014,0,5,105,0.271,29
30434_20140119,30434,19-01-2014,0,1,105,11.728,4
30252_20140119,30252,19-01-2014,0,2,105,0.313,204
30697_20140119,30697,19-01-2014,0,4,105,0.346,41
30240_20140119,30240,19-01-2014,0,2,124,0.095,1217
30247_20140119,30247,19-01-2014,0,3,124,0.119,443
30293_20140119,30293,19-01-2014,0,3,196,0.463,318
29667_20140119,29667,19-01-2014,0,2,221,1.596,27
31093_20140119,31093,19-01-2014,0,2,367,0.228,254
30290_20140119,30290,19-01-2014,0,3,367,0.754,107
31149_20140119,31149,19-01-2014,0,2,381,0.289,262
30664_20140119,30664,19-01-2014,0,3,381,2.323,119
30246_20140119,30246,19-01-2014,0,4,381,0.668,198
30298_20140119,30298,19-01-2014,0,1,410,13.02,72
30088_20140119,30088,19-01-2014,0,3,6,0.203,55
30776_20140119,30776,19-01-2014,0,3,61,0.16,155
31352_20140119,31352,19-01-2014,0,5,257,0.059,21
